TIME;TIME;2012;2012;2012;2012;2012;2012;2012;2013;2013;2013;2013;2013;2013;2013;2014;2014;2014;2014;2014;2014;2014;2015;2015;2015;2015;2015;2015;2015;2016;2016;2016;2016;2016;2016;2016;2017;2017;2017;2017;2017;2017;2017;2018;2018;2018;2018;2018;2018;2018;2019;2019;2019;2019;2019;2019;2019;2020;2020;2020;2020;2020;2020;2020;2021;2021;2021;2021;2021;2021;2021
AIRPOL (Labels);AIRPOL (Labels);Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm
GEO (Labels);SRC_NFR (Labels);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Estonia;National total for the entire territory (based on fuel sold);136.764;6;37.478;42.648;10.756;7.651;16.868;126.321;7;36.608;41.654;10.888;9.537;20.833;121.105;7;34.804;44.085;10.958;8.235;17.626;116.354;6;30.631;36.173;10.940;6.652;14.569;124.015;6;31.147;35.156;10.423;5.983;12.814;126.067;6;31.641;38.967;10.338;6.224;13.534;123.295;6;30.525;30.935;10.063;5.872;13.528;122.466;6;25.496;18.929;9.894;5.076;11.780;120.423;5;23.238;11.080;9.649;5.135;12.664;109.394;5;22.532;11.867;9.708;4.840;12.169
Ireland;Transport (fuel used);:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Ireland;International aviation LTO (civil);937;0;931;62;:;8;8;943;0;976;64;:;8;8;962;0;1.034;67;:;8;8;1.093;0;1.147;75;:;9;9;1.202;0;1.246;82;:;10;10;1.230;0;1.346;88;:;11;11;1.396;0;1.454;96;:;12;12;1.390;0;1.486;98;:;12;12;390;0;543;33;:;4;4;343;0;564;32;:;4;4
Ireland;International aviation cruise (civil);2.072;0;6.438;401;:;73;73;2.231;0;7.695;471;:;82;82;2.301;0;8.707;526;:;90;90;2.360;0;9.956;596;:;99;99;2.412;0;10.144;606;:;98;98;3.050;0;11.378;723;:;143;143;3.172;0;12.089;779;:;151;151;3.182;0;12.223;788;:;153;153;999;0;4.447;281;:;55;55;1.174;0;5.084;319;:;64;64
Ireland;Domestic aviation LTO (civil);22;1;22;1;:;0;0;26;1;19;1;:;0;0;21;1;19;1;:;0;0;24;1;20;1;:;0;0;24;1;21;1;:;0;0;27;1;21;1;:;0;0;23;0;23;2;:;0;0;20;1;28;2;:;0;0;16;1;20;1;:;0;0;19;1;33;2;:;0;0
Ireland;Domestic aviation cruise (civil);61;0;47;3;:;0;0;91;0;46;3;:;0;0;58;0;46;3;:;0;0;78;0;48;3;:;0;0;74;0;52;3;:;0;0;111;0;50;3;:;1;1;83;0;51;3;:;0;0;55;0;60;3;:;0;0;52;0;42;2;:;0;0;50;0;64;3;:;0;0
Ireland;Road transport: passenger cars;53.280;0;10.961;21;1.178;456;456;48.941;0;11.755;18;1.066;473;473;44.953;0;12.398;18;957;466;466;41.340;0;12.790;25;867;433;433;36.073;0;13.130;25;752;380;380;28.046;0;13.219;25;616;240;240;22.948;0;13.442;25;534;203;203;19.489;0;12.757;21;475;170;170;13.249;0;9.823;17;361;118;118;12.978;0;9.606;19;381;103;103
Ireland;Road transport: light duty vehicles;2.277;0;6.995;8;9;369;369;2.159;0;7.180;7;10;346;346;2.074;0;7.673;7;11;325;325;2.064;0;8.592;9;17;317;317;1.629;0;8.528;8;23;243;243;1.349;0;8.429;8;28;197;197;1.137;0;8.720;8;33;161;161;910;0;8.027;7;36;126;126;741;0;7.440;7;38;102;102;686;0;7.499;8;44;92;92
Ireland;Road transport: heavy duty vehicles and buses;4.437;0;20.640;12;14;338;338;4.650;0;21.073;12;16;340;340;4.831;0;21.215;11;18;340;340;4.735;0;20.458;14;22;308;308;4.676;0;19.596;14;28;281;281;4.210;0;17.319;13;29;246;246;3.967;0;15.831;14;32;220;220;3.508;0;13.566;13;33;191;191;2.606;0;9.327;10;31;128;128;2.388;0;8.212;13;34;107;107
Ireland;Road transport: mopeds & motorcycles;1.124;0;28;0;0;4;4;1.054;0;27;0;0;4;4;974;0;26;0;0;4;4;932;0;25;0;0;4;4;921;0;25;0;0;4;4;879;0;25;0;0;4;4;789;0;23;0;0;3;3;774;0;23;0;0;3;3;582;0;18;0;0;3;3;582;0;18;0;0;3;3
Ireland;Road transport: gasoline evaporation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ireland;Road transport: automobile tyre and brake wear;0;4;0;0;0;595;1.149;0;5;0;0;0;611;1.178;0;5;0;0;0;627;1.211;0;5;0;0;0;658;1.270;0;5;0;0;0;676;1.304;0;5;0;0;0;672;1.296;0;5;0;0;0;680;1.310;0;5;0;0;0;687;1.322;0;4;0;0;0;584;1.122;0;5;0;0;0;626;1.200
Ireland;Road transport: automobile road abrasion;0;0;0;0;0;264;489;0;0;0;0;0;271;503;0;0;0;0;0;279;516;0;0;0;0;0;292;540;0;0;0;0;0;303;562;0;0;0;0;0;300;555;0;0;0;0;0;303;561;0;0;0;0;0;306;567;0;0;0;0;0;255;472;0;0;0;0;0;272;504
Ireland;Railways;398;:;1.948;58;0;51;54;396;:;1.940;52;0;51;53;363;:;1.780;23;0;47;49;370;:;1.814;18;0;47;50;377;:;1.848;14;0;48;51;389;:;1.907;14;0;50;52;394;:;1.927;0;0;50;53;412;:;2.017;0;0;53;55;328;:;1.607;0;0;42;44;355;:;1.738;0;0;45;48
Ireland;International maritime navigation;928;0;6.177;803;:;131;149;1.034;0;7.303;621;:;155;178;977;0;6.733;614;:;144;164;1.147;0;8.502;507;:;182;208;1.146;0;8.686;443;:;185;212;1.120;0;8.257;363;:;176;202;1.241;0;9.079;453;:;193;221;1.021;0;7.721;255;:;165;188;1.112;0;8.611;272;:;184;211;1.231;0;9.807;262;:;210;241
Ireland;International inland waterways;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Ireland;National navigation (shipping);424;0;3.488;90;:;74;84;414;0;3.371;78;:;72;82;519;0;4.231;48;:;90;103;512;0;4.164;35;:;89;102;615;0;5.005;32;:;107;122;543;0;4.404;93;:;94;108;600;0;4.853;111;:;103;118;639;0;5.229;108;:;111;128;782;0;6.509;132;:;139;159;863;0;7.167;146;:;154;176
Ireland;National total for the entire territory (based on fuel sold);192.035;8;110.034;23.330;117.497;14.106;29.987;191.124;9;111.693;23.341;118.367;14.478;30.251;177.436;9;110.515;17.326;114.714;13.939;29.662;178.397;9;113.379;15.903;120.000;14.437;30.589;175.050;9;113.502;15.267;125.294;14.392;30.904;149.165;9;111.133;14.520;129.635;13.178;30.812;144.944;8;112.322;13.679;136.370;13.561;30.686;125.792;8;104.218;10.879;126.112;12.588;30.461;121.040;7;96.299;10.733;123.749;12.649;30.287;123.381;8;100.004;11.771;124.669;12.675;30.612
Greece;Transport (fuel used);:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Greece;International aviation LTO (civil);492;:;1.089;63;:;10;10;504;:;1.154;66;:;10;10;561;:;1.341;75;:;12;12;652;:;1.399;78;:;11;11;711;:;1.502;84;:;12;12;810;:;1.632;92;:;13;13;984;:;1.811;106;:;15;15;1.016;:;1.846;108;:;15;15;362;:;622;37;:;6;6;643;:;1.162;67;:;10;10
Greece;International aviation cruise (civil);1.388;:;9.939;573;:;142;142;1.390;:;10.368;592;:;144;144;1.576;:;11.937;678;:;166;166;1.923;:;11.552;686;:;150;150;2.056;:;12.419;735;:;160;160;2.210;:;14.137;824;:;174;174;2.484;:;15.426;923;:;209;209;2.463;:;16.294;956;:;211;211;900;:;5.148;315;:;78;78;1.914;:;9.320;602;:;159;159
Greece;Domestic aviation LTO (civil);280;:;465;30;:;5;5;266;:;417;28;:;4;4;263;:;472;30;:;5;5;278;:;554;35;:;5;5;330;:;575;36;:;6;6;315;:;562;36;:;6;6;340;:;569;38;:;6;6;346;:;556;38;:;6;6;181;:;273;19;:;3;3;259;:;408;27;:;5;5
Greece;Domestic aviation cruise (civil);292;:;1.425;69;:;12;12;272;:;1.264;61;:;11;11;326;:;1.385;65;:;11;11;311;:;1.378;67;:;12;12;308;:;1.465;72;:;13;13;287;:;1.429;70;:;13;13;299;:;1.360;72;:;15;15;304;:;1.295;69;:;14;14;197;:;682;36;:;7;7;302;:;1.039;56;:;13;13
Greece;Road transport: passenger cars;109.227;0;13.554;48;1.535;124;124;94.660;0;11.089;44;1.409;90;90;102.508;0;12.409;43;1.405;83;83;85.059;0;12.248;43;1.397;76;76;67.825;0;12.490;44;1.370;72;72;73.501;0;13.300;44;1.345;68;68;67.399;0;13.141;44;1.279;63;63;62.539;0;13.078;44;1.230;60;60;50.740;0;10.945;39;1.017;55;55;51.334;0;11.142;44;1.120;63;63
Greece;Road transport: light duty vehicles;46.840;0;7.909;11;85;204;204;44.675;0;8.724;12;82;257;257;49.464;0;9.066;12;82;287;287;44.139;0;8.371;14;83;251;251;43.669;0;8.469;15;83;241;241;40.279;0;8.820;12;81;228;228;45.666;0;9.557;12;94;225;225;50.241;0;10.369;13;112;233;233;40.830;0;9.014;12;93;209;209;40.292;0;9.182;13;105;210;210
Greece;Road transport: heavy duty vehicles and buses;11.104;0;44.194;26;12;1.433;1.433;14.443;0;57.961;30;21;1.886;1.886;12.542;0;52.132;31;19;1.760;1.760;11.467;0;45.407;25;18;1.483;1.483;12.041;0;46.894;26;19;1.558;1.558;11.880;0;48.190;27;21;1.518;1.518;11.684;0;47.480;27;21;1.478;1.478;12.131;0;49.235;28;23;1.523;1.523;11.008;0;44.798;26;21;1.352;1.352;11.210;0;45.528;27;23;1.370;1.370
Greece;Road transport: mopeds & motorcycles;87.773;0;2.428;5;14;120;120;86.979;0;2.348;5;19;118;118;98.273;0;2.563;5;19;119;119;89.980;0;2.460;6;20;122;122;74.409;0;2.144;5;18;102;102;73.878;0;2.140;5;18;101;101;64.416;0;1.633;5;17;97;97;61.040;0;1.551;5;17;93;93;50.335;0;1.280;4;14;74;74;55.743;0;1.420;5;16;82;82
Greece;Road transport: gasoline evaporation;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Greece;Road transport: automobile tyre and brake wear;:;7;:;:;:;684;1.201;:;7;:;:;:;673;1.183;:;7;:;:;:;689;1.214;:;7;:;:;:;705;1.263;:;7;:;:;:;713;1.279;:;7;:;:;:;729;1.310;:;7;:;:;:;753;1.357;:;7;:;:;:;762;1.385;:;5;:;:;:;666;1.271;:;7;:;:;:;839;1.602
Greece;Road transport: automobile road abrasion;:;:;:;:;:;289;535;:;:;:;:;:;284;526;:;:;:;:;:;293;707;:;:;:;:;:;299;677;:;:;:;:;:;302;559;:;:;:;:;:;309;688;:;:;:;:;:;318;700;:;:;:;:;:;322;679;:;:;:;:;:;317;587;:;:;:;:;:;317;587
Greece;Railways;270;:;998;53;0;25;28;194;:;718;38;0;18;20;464;:;1.716;90;0;43;47;464;:;1.716;90;0;43;47;454;:;1.676;88;0;42;46;442;:;1.633;86;0;41;45;420;:;1.550;82;0;39;43;113;:;416;22;0;10;11;79;:;291;15;0;7;8;:;:;:;:;:;:;:
Greece;International maritime navigation;17.227;0;184.399;143.520;:;11.928;13.193;16.228;0;173.680;133.220;:;11.101;12.276;14.186;0;151.807;114.190;:;9.626;10.645;13.586;0;145.351;109.990;:;9.001;9.950;13.105;0;140.193;104.040;:;8.620;9.528;16.310;0;174.510;130.486;:;10.916;12.068;16.714;0;178.847;135.571;:;11.291;12.485;19.262;0;178.432;149.300;:;12.130;12.130;12.382;0;120.548;59.409;:;8.688;9.706;13.793;0;126.613;52.083;:;8.385;9.372
Greece;International inland waterways;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Greece;National navigation (shipping);3.974;0;33.381;22.590;:;2.184;2.408;3.249;0;27.794;15.780;:;1.707;1.881;3.389;0;29.046;15.020;:;1.775;1.956;4.033;0;34.569;17.720;:;2.132;2.350;4.196;0;35.912;19.870;:;2.142;2.359;4.308;0;36.768;20.958;:;2.192;2.414;4.657;0;39.889;21.805;:;2.323;2.601;4.862;0;40.211;23.230;:;2.298;2.666;3.924;0;35.279;3.490;:;2.244;2.511;4.275;0;36.493;3.645;:;2.086;2.336
Greece;National total for the entire territory (based on fuel sold);636.550;32;285.548;142.670;68.182;48.343;74.580;546.695;29;273.678;121.758;68.033;43.533;70.383;555.795;32;269.223;104.489;65.311;44.464;74.257;532.986;15;263.015;101.664;64.074;41.898;67.851;476.662;14;262.273;80.627;64.001;38.914;67.305;489.912;16;267.761;90.338;63.569;39.311;64.957;466.929;15;258.843;86.185;63.221;37.009;58.770;460.239;13;249.825;80.434;63.136;36.117;58.434;422.136;10;222.012;49.126;63.721;34.073;56.342;424.448;11;222.450;46.849;62.838;35.524;57.092
Spain;Transport (fuel used);:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Spain;International aviation LTO (civil);3.080;0;4.621;275;:;34;34;2.918;0;4.628;271;:;34;34;2.970;0;4.812;281;:;34;34;3.135;0;5.083;295;:;36;36;3.488;0;5.665;330;:;40;40;3.644;0;6.031;350;:;42;42;4.113;0;6.347;375;:;44;44;4.209;0;6.545;387;:;45;45;1.356;0;2.132;123;:;15;15;1.804;0;2.944;170;:;22;22
Spain;International aviation cruise (civil);7.213;1;49.397;2.694;:;541;541;7.214;0;49.188;2.698;:;518;518;6.907;0;51.047;2.792;:;511;511;7.271;0;54.505;2.937;:;539;539;7.748;0;60.652;3.248;:;576;576;8.190;0;65.423;3.500;:;605;605;8.723;0;69.996;3.756;:;649;649;8.919;0;74.566;3.966;:;685;685;3.126;0;25.043;1.312;:;236;236;4.915;0;28.586;1.697;:;366;366
Spain;Domestic aviation LTO (civil);2.077;0;2.198;142;:;16;16;1.720;0;1.844;118;:;13;13;1.574;0;1.836;118;:;13;13;1.668;0;1.913;123;:;14;14;1.739;0;2.034;131;:;15;15;1.768;0;2.167;138;:;16;16;1.925;0;2.289;148;:;18;18;2.009;0;2.311;151;:;18;18;1.001;0;1.089;71;:;9;9;1.355;0;1.572;100;:;14;14
Spain;Domestic aviation cruise (civil);6.418;3;8.208;460;:;75;75;5.666;3;6.806;386;:;61;61;3.992;2;6.735;382;:;60;60;4.475;2;6.966;396;:;67;67;4.114;2;7.503;423;:;73;73;4.410;2;7.918;442;:;78;78;4.597;2;8.412;474;:;85;85;5.084;3;8.702;489;:;87;87;3.417;2;4.149;234;:;44;44;4.565;3;5.771;338;:;78;78
Spain;Road transport: passenger cars;152.699;12;164.502;174;2.615;8.635;8.635;142.581;19;162.296;206;2.415;8.371;8.371;116.621;19;160.562;204;2.143;7.156;7.156;111.202;8;161.953;210;2.169;6.821;6.821;105.985;8;164.275;237;2.195;6.530;6.530;104.588;8;162.473;239;2.220;6.412;6.412;109.081;10;163.414;227;2.267;6.501;6.501;109.885;21;159.577;224;2.316;6.288;6.288;85.852;17;125.766;175;1.820;4.928;4.928;101.650;18;139.201;190;2.085;5.437;5.437
Spain;Road transport: light duty vehicles;24.342;1;24.079;23;26;1.707;1.707;23.549;1;24.253;28;26;1.676;1.676;17.760;1;24.241;27;27;1.362;1.362;18.310;1;25.534;27;33;1.401;1.401;16.770;1;24.419;29;37;1.299;1.299;18.186;1;26.537;31;47;1.366;1.366;18.054;1;25.862;28;55;1.325;1.325;18.016;1;25.036;28;63;1.264;1.264;11.366;1;16.021;18;45;785;785;17.358;1;22.453;24;70;1.139;1.139
Spain;Road transport: heavy duty vehicles and buses;31.607;3;123.796;64;127;2.180;2.180;29.950;3;116.362;74;127;2.012;2.012;29.509;3;113.574;75;139;1.831;1.831;30.051;3;113.587;78;158;1.816;1.816;28.800;4;107.516;89;175;1.698;1.698;27.251;4;99.994;92;194;1.572;1.572;25.143;4;90.946;82;209;1.440;1.440;22.851;4;80.920;83;224;1.278;1.278;20.259;4;69.440;79;221;1.076;1.076;19.472;4;65.620;77;246;1.031;1.031
Spain;Road transport: mopeds & motorcycles;90.477;1;3.205;4;29;165;165;82.580;2;2.937;5;27;150;150;98.876;2;3.284;5;31;169;169;91.010;0;3.029;5;31;158;158;95.346;0;3.074;6;32;157;157;93.449;0;2.944;6;33;152;152;90.252;0;2.854;7;34;147;147;85.937;2;2.728;6;34;140;140;56.713;1;1.832;4;24;97;97;74.394;2;2.364;6;32;122;122
Spain;Road transport: gasoline evaporation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Spain;Road transport: automobile tyre and brake wear;0;7;0;0;0;3.072;5.490;0;6;0;0;0;3.022;5.405;0;7;0;0;0;3.083;5.521;0;7;0;0;0;3.195;5.725;0;7;0;0;0;3.297;5.909;0;7;0;0;0;3.376;6.051;0;7;0;0;0;3.448;6.177;0;7;0;0;0;3.469;6.215;0;6;0;0;0;2.859;5.126;0;7;0;0;0;3.258;5.837
Spain;Road transport: automobile road abrasion;0;:;0;0;0;1.768;3.275;0;:;0;0;0;1.737;3.217;0;:;0;0;0;1.777;3.290;0;:;0;0;0;1.854;3.434;0;:;0;0;0;1.921;3.558;0;:;0;0;0;1.970;3.648;0;:;0;0;0;2.021;3.742;0;:;0;0;0;2.040;3.779;0;:;0;0;0;1.717;3.180;0;:;0;0;0;1.939;3.591
Spain;Railways;865;:;4.238;2;1;111;116;815;:;3.992;2;1;104;110;829;:;4.061;2;1;106;112;818;:;4.006;2;1;105;110;782;:;3.832;1;1;100;105;817;:;3.999;2;1;105;110;843;:;4.128;2;1;108;113;822;:;4.026;2;1;105;111;570;:;2.790;1;0;73;77;496;:;2.429;1;0;64;67
Spain;International maritime navigation;26.202;1;493.239;186.353;50;28.035;32.986;23.351;1;439.563;160.508;44;24.280;28.569;25.348;1;477.152;175.710;48;26.543;31.232;23.956;1;450.908;155.426;45;23.740;27.935;24.516;1;461.453;161.342;46;24.583;28.927;21.582;1;406.096;144.900;41;22.003;25.890;22.615;1;425.312;153.817;43;23.305;27.422;23.369;1;432.457;148.489;43;22.694;26.704;20.450;1;380.451;37.595;38;16.663;19.612;24.163;1;434.583;43.381;43;19.225;22.627
Spain;International inland waterways;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Spain;National navigation (shipping);2.114;0;15.289;2.857;4;569;669;1.112;0;6.951;2.482;2;429;504;762;0;3.714;1.788;1;305;359;1.045;0;3.636;2.376;2;406;478;1.523;0;3.161;4.804;3;771;906;2.447;0;4.969;10.282;4;1.588;1.867;2.477;0;5.004;10.169;4;1.591;1.871;2.504;0;5.048;11.192;4;1.729;2.034;1.673;0;3.387;2.363;3;983;1.156;2.022;0;4.150;2.857;4;1.192;1.402
Spain;National total for the entire territory (based on fuel sold);1.543.175;94;881.616;285.079;444.134;144.336;226.147;1.854.496;103;812.735;222.068;447.318;163.896;240.556;1.596.469;103;794.012;242.833;466.390;142.440;218.771;1.736.035;98;812.261;260.446;470.503;153.194;237.757;1.599.445;93;761.851;217.089;470.989;133.814;214.587;1.595.000;90;754.373;220.353;487.621;133.599;212.357;1.805.528;95;741.535;198.942;483.942;148.796;229.615;1.533.655;103;679.237;151.178;477.700;129.891;211.498;1.524.459;87;599.356;127.612;490.574;133.355;211.698;1.636.700;101;620.453;122.903;478.776;135.005;215.303
France;Transport (fuel used);:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
France;International aviation LTO (civil);4.954;0;6.726;478;:;100;143;4.899;0;6.765;476;:;98;141;4.900;0;6.888;481;:;99;142;5.023;0;7.124;494;:;102;145;5.227;0;7.374;510;:;105;150;5.188;0;7.575;518;:;106;152;5.227;0;7.841;534;:;108;154;5.319;0;8.066;548;:;110;157;2.247;0;3.360;222;:;44;63;2.727;0;4.109;273;:;55;80
France;International aviation cruise (civil);7.917;5;72.932;4.713;:;408;408;7.882;4;74.527;4.693;:;412;412;8.007;2;76.306;4.743;:;424;424;8.105;2;78.540;5.031;:;438;438;8.111;2;78.844;4.915;:;437;437;8.364;1;81.227;4.981;:;442;442;8.354;1;84.784;5.159;:;452;452;8.501;1;88.094;5.434;:;459;459;3.815;2;36.629;2.365;:;183;183;4.723;3;42.237;2.360;:;211;211
France;Domestic aviation LTO (civil);5.380;3;2.622;203;:;36;51;5.154;3;2.555;198;:;35;50;4.945;3;2.431;187;:;33;47;4.906;3;2.439;186;:;33;47;4.916;3;2.507;191;:;33;47;4.906;3;2.585;195;:;34;48;5.050;3;2.594;196;:;34;48;5.145;3;2.642;200;:;34;48;3.650;2;1.466;109;:;19;27;4.536;3;1.851;137;:;24;34
France;Domestic aviation cruise (civil);3.251;10;13.270;889;:;65;65;3.218;9;12.919;877;:;64;64;3.092;9;12.413;836;:;60;60;2.960;9;12.428;833;:;60;60;3.022;9;12.817;858;:;62;62;3.093;9;13.229;884;:;66;66;3.158;9;13.709;925;:;69;69;3.154;9;13.953;938;:;68;68;2.105;7;8.580;559;:;42;42;2.627;9;10.677;697;:;54;54
France;Road transport: passenger cars;298.791;0;234.665;471;4.713;13.728;13.728;264.494;0;232.341;469;4.356;12.565;12.565;230.542;0;231.941;474;4.248;11.161;11.161;222.091;0;233.092;476;4.065;10.492;10.492;230.211;0;232.327;482;4.037;9.732;9.732;214.704;0;224.867;476;3.961;8.718;8.718;207.712;0;210.988;465;3.904;7.578;7.578;197.527;0;199.915;465;3.968;6.554;6.554;154.019;0;155.053;380;3.231;4.714;4.714;183.320;0;167.465;433;3.668;4.873;4.873
France;Road transport: light duty vehicles;108.899;0;78.659;134;682;5.198;5.198;97.904;0;83.582;134;636;4.545;4.545;78.504;0;87.838;133;543;3.861;3.861;78.547;0;93.650;136;555;3.486;3.486;62.835;0;98.508;133;438;3.125;3.125;61.848;0;101.691;136;461;2.678;2.678;51.137;0;103.670;133;425;2.239;2.239;46.132;0;103.784;132;434;1.826;1.826;35.848;0;85.452;113;382;1.264;1.264;45.231;0;90.519;130;463;1.320;1.320
France;Road transport: heavy duty vehicles and buses;54.799;0;238.835;216;171;3.674;3.674;52.360;0;227.148;215;195;3.249;3.249;46.733;0;202.756;214;217;2.529;2.529;42.679;0;184.362;217;234;2.266;2.266;36.589;0;156.857;217;246;1.828;1.828;32.631;0;139.141;224;258;1.641;1.641;28.284;0;119.036;221;255;1.415;1.415;24.090;0;99.895;217;250;1.184;1.184;18.470;0;75.527;196;224;852;852;18.150;0;72.821;220;252;782;782
France;Road transport: mopeds & motorcycles;50.039;0;2.808;9;22;208;208;44.868;0;2.691;9;22;191;191;40.299;0;2.572;9;21;172;172;37.112;0;2.501;9;21;161;161;34.689;0;2.446;9;22;151;151;32.218;0;2.393;9;22;141;141;29.807;0;2.303;9;22;133;133;27.093;0;2.156;9;22;123;123;20.862;0;1.757;8;19;99;99;19.238;0;1.634;8;20;90;90
France;Road transport: gasoline evaporation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
France;Road transport: automobile tyre and brake wear;0;26;0;0;0;5.130;9.123;0;26;0;0;0;5.121;9.103;0;26;0;0;0;5.134;9.099;0;27;0;0;0;5.259;9.330;0;27;0;0;0;5.270;9.333;0;27;0;0;0;5.365;9.497;0;28;0;0;0;5.388;9.566;0;27;0;0;0;5.387;9.550;0;24;0;0;0;4.709;8.388;0;24;0;0;0;5.017;8.825
France;Road transport: automobile road abrasion;0;1;0;0;0;2.748;5.088;0;1;0;0;0;2.748;5.088;0;1;0;0;0;2.772;5.132;0;1;0;0;0;2.840;5.259;0;1;0;0;0;2.860;5.296;0;1;0;0;0;2.900;5.371;0;1;0;0;0;2.862;5.301;0;1;0;0;0;2.877;5.327;0;0;0;0;0;2.436;4.511;0;1;0;0;0;2.761;5.113
France;Railways;2.060;0;8.433;3;1;898;2.258;1.997;0;7.625;3;1;879;2.247;1.679;0;5.685;3;1;780;2.084;1.832;0;5.383;3;1;764;2.083;1.499;0;3.711;3;1;689;1.964;1.561;0;3.117;3;1;687;2.011;1.395;0;2.442;2;1;625;1.858;1.397;0;2.308;2;1;637;1.912;1.161;0;1.796;2;1;445;1.297;1.334;0;1.945;2;1;547;1.630
